Country,Region,Happiness_Rank,Happiness_Score,Economy_GDP,Family,Life_Expectancy,Freedom,Trust_in_Gov,Generosity,Dystopia_Residual,Year
Norway,Western Europe,5.0,7.392,11.053,0.954,73.3,0.96,0.27,0.093,2.58,2021
Sweden,Western Europe,6.0,7.363,10.867,0.934,72.7,0.945,0.237,0.086,2.683,2021
Luxembourg,Western Europe,7.0,7.324,11.647,0.908,72.6,0.907,0.386,-0.034,2.653,2021
New Zealand,North America and ANZ,8.0,7.277,10.643,0.948,73.4,0.929,0.242,0.134,2.612,2021
Austria,Western Europe,9.0,7.268,10.906,0.934,73.3,0.908,0.481,0.042,2.784,2021
Australia,North America and ANZ,10.0,7.183,10.796,0.94,73.9,0.914,0.442,0.159,2.598,2021
Israel,Middle East and North Africa,11.0,7.157,10.575,0.939,73.503,0.8,0.753,0.031,3.083,2021
Germany,Western Europe,12.0,7.155,10.873,0.903,72.5,0.875,0.46,0.011,2.824,2021
Canada,North America and ANZ,13.0,7.103,10.776,0.926,73.8,0.915,0.415,0.089,2.585,2021
Ireland,Western Europe,14.0,7.085,11.342,0.947,72.4,0.879,0.363,0.077,2.384,2021
Costa Rica,Latin America and Caribbean,15.0,7.069,9.88,0.891,71.4,0.934,0.809,-0.126,3.387,2021
United Kingdom,Western Europe,16.0,7.064,10.707,0.934,72.5,0.859,0.459,0.233,2.596,2021
Czech Republic,Central and Eastern Europe,17.0,6.965,10.556,0.947,70.807,0.858,0.868,-0.208,3.124,2021
United States,North America and ANZ,18.0,6.951,11.023,0.92,68.2,0.837,0.698,0.098,2.807,2021
Belgium,Western Europe,19.0,6.834,10.823,0.906,72.199,0.783,0.646,-0.153,2.862,2021
France,Western Europe,20.0,6.69,10.704,0.942,74.0,0.822,0.571,-0.147,2.521,2021
Bahrain,Middle East and North Africa,21.0,6.647,10.669,0.862,69.495,0.925,0.722,0.089,2.631,2021
Malta,Western Europe,22.0,6.602,10.674,0.931,72.2,0.927,0.653,0.133,2.268,2021
Taiwan Province of China,East Asia,23.0,6.584,10.871,0.898,69.6,0.784,0.721,-0.07,2.687,2021
United Arab Emirates,Middle East and North Africa,24.0,6.561,11.085,0.844,67.333,0.932,0.589,0.074,2.422,2021
Saudi Arabia,Middle East and North Africa,25.0,6.494,10.743,0.891,66.603,0.877,0.684,-0.149,2.668,2021
Spain,Western Europe,26.0,6.491,10.571,0.932,74.7,0.761,0.745,-0.081,2.513,2021
Italy,Western Europe,27.0,6.483,10.623,0.88,73.8,0.693,0.866,-0.084,2.794,2021
Slovenia,Central and Eastern Europe,28.0,6.461,10.529,0.948,71.4,0.949,0.806,-0.101,2.388,2021
Guatemala,Latin America and Caribbean,29.0,6.435,9.053,0.813,64.958,0.906,0.775,-0.038,3.375,2021
Uruguay,Latin America and Caribbean,30.0,6.431,9.966,0.925,69.1,0.896,0.59,-0.092,2.6,2021
Singapore,Southeast Asia,31.0,6.377,11.488,0.915,76.953,0.927,0.082,-0.018,1.379,2021
Kosovo,Central and Eastern Europe,32.0,6.372,9.318,0.821,63.813,0.869,0.917,0.257,3.182,2021
Slovakia,Central and Eastern Europe,33.0,6.331,10.369,0.936,69.201,0.766,0.911,-0.124,2.714,2021
Brazil,Latin America and Caribbean,34.0,6.33,9.577,0.882,66.601,0.804,0.756,-0.071,3.015,2021
Mexico,Latin America and Caribbean,35.0,6.317,9.859,0.831,68.597,0.862,0.799,-0.147,2.961,2021
Jamaica,Latin America and Caribbean,36.0,6.309,9.186,0.877,67.5,0.89,0.884,-0.137,3.135,2021
Lithuania,Central and Eastern Europe,37.0,6.255,10.499,0.935,67.906,0.773,0.826,-0.203,2.624,2021
Cyprus,Western Europe,38.0,6.223,10.576,0.802,73.898,0.763,0.844,-0.015,2.578,2021
Estonia,Central and Eastern Europe,39.0,6.189,10.481,0.941,68.8,0.909,0.527,-0.106,2.103,2021
Panama,Latin America and Caribbean,40.0,6.18,10.35,0.896,69.652,0.872,0.856,-0.166,2.509,2021
Uzbekistan,Commonwealth of Independent States,41.0,6.179,8.836,0.918,65.255,0.97,0.515,0.311,2.477,2021
Chile,Latin America and Caribbean,42.0,6.172,10.071,0.882,70.0,0.742,0.83,-0.044,2.682,2021
Poland,Central and Eastern Europe,43.0,6.166,10.382,0.898,69.702,0.841,0.735,-0.165,2.438,2021
Kazakhstan,Commonwealth of Independent States,44.0,6.152,10.155,0.952,65.2,0.853,0.733,-0.069,2.446,2021
Romania,Central and Eastern Europe,45.0,6.14,10.284,0.832,67.355,0.845,0.938,-0.219,2.83,2021
Kuwait,Middle East and North Africa,46.0,6.106,10.817,0.843,66.9,0.867,0.736,-0.104,2.368,2021
Serbia,Central and Eastern Europe,47.0,6.078,9.787,0.873,68.6,0.778,0.835,0.002,2.682,2021
El Salvador,Latin America and Caribbean,48.0,6.061,9.054,0.762,66.402,0.888,0.688,-0.11,3.085,2021
Mauritius,Sub-Saharan Africa,49.0,6.049,10.008,0.905,66.701,0.867,0.789,-0.054,2.462,2021
Latvia,Central and Eastern Europe,50.0,6.032,10.315,0.927,67.1,0.715,0.8,-0.162,2.536,2021
Colombia,Latin America and Caribbean,51.0,6.012,9.557,0.847,68.001,0.837,0.841,-0.135,2.794,2021
Hungary,Central and Eastern Europe,52.0,5.992,10.358,0.943,68.0,0.755,0.876,-0.186,2.432,2021
Thailand,Southeast Asia,53.0,5.985,9.805,0.888,67.401,0.884,0.895,0.287,2.309,2021
Nicaragua,Latin America and Caribbean,54.0,5.972,8.62,0.864,67.657,0.836,0.664,0.02,2.841,2021
Japan,East Asia,55.0,5.94,10.611,0.884,75.1,0.796,0.638,-0.258,2.048,2021
Argentina,Latin America and Caribbean,56.0,5.929,9.962,0.898,69.0,0.828,0.834,-0.182,2.461,2021
Portugal,Western Europe,57.0,5.929,10.421,0.879,72.6,0.892,0.887,-0.244,2.225,2021
Honduras,Latin America and Caribbean,58.0,5.919,8.648,0.812,67.3,0.857,0.809,0.081,2.934,2021
Croatia,Central and Eastern Europe,59.0,5.882,10.217,0.924,70.799,0.754,0.939,-0.118,2.325,2021
Philippines,Southeast Asia,60.0,5.88,9.076,0.83,62.0,0.917,0.742,-0.097,2.872,2021
South Korea,East Asia,61.0,5.845,10.651,0.799,73.9,0.672,0.727,-0.083,2.262,2021
Peru,Latin America and Caribbean,62.0,5.84,9.458,0.832,68.25,0.822,0.891,-0.154,2.744,2021
Bosnia and Herzegovina,Central and Eastern Europe,63.0,5.813,9.59,0.87,68.098,0.706,0.931,0.113,2.583,2021
Moldova,Commonwealth of Independent States,64.0,5.766,9.454,0.857,65.699,0.822,0.918,-0.079,2.665,2021
Ecuador,Latin America and Caribbean,65.0,5.764,9.313,0.821,68.8,0.842,0.843,-0.124,2.653,2021
Kyrgyzstan,Commonwealth of Independent States,66.0,5.744,8.538,0.893,64.401,0.935,0.908,0.119,2.648,2021
Greece,Western Europe,67.0,5.723,10.279,0.823,72.6,0.582,0.823,-0.288,2.561,2021
Bolivia,Latin America and Caribbean,68.0,5.716,9.046,0.81,63.901,0.875,0.839,-0.077,2.805,2021
Mongolia,East Asia,69.0,5.677,9.4,0.935,62.5,0.708,0.856,0.116,2.492,2021
Paraguay,Latin America and Caribbean,70.0,5.653,9.448,0.893,65.9,0.876,0.882,0.028,2.306,2021
Montenegro,Central and Eastern Europe,71.0,5.581,9.94,0.858,68.699,0.708,0.812,-0.034,2.254,2021
Dominican Republic,Latin America and Caribbean,72.0,5.545,9.802,0.853,66.102,0.86,0.714,-0.133,2.178,2021
North Cyprus,Western Europe,73.0,5.536,10.576,0.82,73.898,0.795,0.626,0.012,1.653,2021
Belarus,Commonwealth of Independent States,74.0,5.534,9.853,0.91,66.253,0.65,0.627,-0.18,2.247,2021
Russia,Commonwealth of Independent States,75.0,5.477,10.189,0.903,64.703,0.718,0.845,-0.111,2.148,2021
Hong Kong S.A.R. of China,East Asia,76.0,5.477,11.0,0.836,76.82,0.717,0.403,0.067,1.236,2021
Tajikistan,Commonwealth of Independent States,77.0,5.466,8.091,0.86,64.281,0.832,0.553,-0.056,2.619,2021
Vietnam,Southeast Asia,78.0,5.411,8.973,0.85,68.034,0.94,0.796,-0.098,2.211,2021
Libya,Middle East and North Africa,79.0,5.41,9.622,0.827,62.3,0.771,0.667,-0.087,2.331,2021
Malaysia,Southeast Asia,80.0,5.384,10.238,0.817,67.102,0.895,0.839,0.125,1.784,2021
Indonesia,Southeast Asia,81.0,5.345,9.365,0.811,62.236,0.873,0.867,0.542,1.987,2021
Congo (Brazzaville),Sub-Saharan Africa,82.0,5.342,8.117,0.636,58.221,0.695,0.745,-0.068,3.476,2021
China,East Asia,83.0,5.339,9.673,0.811,69.593,0.904,0.755,-0.146,1.982,2021
Ivory Coast,Sub-Saharan Africa,84.0,5.306,8.551,0.644,50.114,0.741,0.794,-0.016,3.469,2021
Armenia,Commonwealth of Independent States,85.0,5.283,9.487,0.799,67.055,0.825,0.629,-0.168,2.127,2021
Nepal,South Asia,86.0,5.269,8.12,0.774,64.233,0.782,0.727,0.152,2.642,2021
Bulgaria,Central and Eastern Europe,87.0,5.266,10.016,0.931,67.0,0.788,0.932,-0.096,1.823,2021
Maldives,South Asia,88.0,5.198,9.826,0.913,70.6,0.854,0.825,0.024,1.52,2021
Azerbaijan,Commonwealth of Independent States,89.0,5.171,9.569,0.836,65.656,0.814,0.506,-0.223,1.919,2021
Cameroon,Sub-Saharan Africa,90.0,5.142,8.189,0.71,53.515,0.731,0.848,0.026,3.195,2021
Senegal,Sub-Saharan Africa,91.0,5.132,8.118,0.71,59.802,0.695,0.801,-0.046,3.071,2021
Albania,Central and Eastern Europe,92.0,5.117,9.52,0.697,68.999,0.785,0.901,-0.03,2.25,2021
North Macedonia,Central and Eastern Europe,93.0,5.101,9.693,0.805,65.474,0.751,0.905,0.038,2.042,2021
Ghana,Sub-Saharan Africa,94.0,5.088,8.58,0.727,57.586,0.807,0.848,0.123,2.684,2021
Niger,Sub-Saharan Africa,95.0,5.074,7.098,0.641,53.78,0.806,0.693,0.018,3.47,2021
Turkmenistan,Commonwealth of Independent States,96.0,5.066,9.629,0.983,62.409,0.877,0.888,0.273,1.409,2021
Gambia,Sub-Saharan Africa,97.0,5.051,7.686,0.69,55.16,0.697,0.746,0.424,2.99,2021
Benin,Sub-Saharan Africa,98.0,5.045,8.087,0.489,54.713,0.757,0.661,-0.034,3.482,2021
Laos,Southeast Asia,99.0,5.03,8.947,0.728,58.968,0.91,0.658,0.123,2.204,2021
Bangladesh,South Asia,100.0,5.025,8.454,0.693,64.8,0.877,0.682,-0.041,2.427,2021
Guinea,Sub-Saharan Africa,101.0,4.984,7.838,0.639,55.008,0.697,0.766,0.095,3.216,2021
South Africa,Sub-Saharan Africa,102.0,4.956,9.403,0.86,56.904,0.749,0.86,-0.067,2.187,2021
Turkey,Middle East and North Africa,103.0,4.948,10.24,0.822,67.199,0.576,0.776,-0.139,1.852,2021
Pakistan,South Asia,104.0,4.934,8.458,0.651,58.709,0.726,0.787,0.098,2.784,2021
Morocco,Middle East and North Africa,105.0,4.918,8.903,0.56,66.208,0.774,0.801,-0.236,2.749,2021
Venezuela,Latin America and Caribbean,106.0,4.892,9.073,0.861,66.7,0.615,0.827,-0.169,2.135,2021
Georgia,Commonwealth of Independent States,107.0,4.891,9.585,0.671,64.3,0.783,0.655,-0.238,2.191,2021
Algeria,Middle East and North Africa,108.0,4.887,9.342,0.802,66.005,0.48,0.752,-0.067,2.242,2021
Ukraine,Commonwealth of Independent States,109.0,4.875,9.436,0.888,64.902,0.724,0.924,-0.011,1.813,2021
Iraq,Middle East and North Africa,110.0,4.854,9.24,0.746,60.583,0.63,0.875,-0.053,2.429,2021
Gabon,Sub-Saharan Africa,111.0,4.852,9.603,0.776,59.962,0.731,0.84,-0.2,2.201,2021
Burkina Faso,Sub-Saharan Africa,112.0,4.834,7.678,0.672,54.151,0.695,0.748,-0.009,3.133,2021
Cambodia,Southeast Asia,113.0,4.83,8.36,0.765,62.0,0.959,0.843,0.034,2.148,2021
Mozambique,Sub-Saharan Africa,114.0,4.794,7.158,0.744,54.706,0.882,0.684,0.061,2.783,2021
Nigeria,Sub-Saharan Africa,115.0,4.759,8.533,0.74,50.102,0.737,0.878,0.037,2.736,2021
Mali,Sub-Saharan Africa,116.0,4.723,7.744,0.724,51.969,0.697,0.827,-0.036,3.016,2021
Iran,Middle East and North Africa,117.0,4.721,9.584,0.71,66.3,0.608,0.714,0.218,1.823,2021
Uganda,Sub-Saharan Africa,118.0,4.636,7.677,0.781,56.101,0.709,0.855,0.122,2.596,2021
Liberia,Sub-Saharan Africa,119.0,4.625,7.288,0.72,56.498,0.735,0.85,0.05,2.857,2021
Kenya,Sub-Saharan Africa,120.0,4.607,8.361,0.688,60.704,0.779,0.825,0.287,2.18,2021
Tunisia,Middle East and North Africa,121.0,4.596,9.266,0.691,67.201,0.656,0.87,-0.201,2.138,2021
Lebanon,Middle East and North Africa,122.0,4.584,9.626,0.848,67.355,0.525,0.898,-0.073,1.736,2021
Namibia,Sub-Saharan Africa,123.0,4.574,9.161,0.818,56.799,0.719,0.847,-0.149,2.068,2021
Palestinian Territories,Middle East and North Africa,124.0,4.517,8.485,0.826,62.25,0.653,0.821,-0.163,2.131,2021
Myanmar,Southeast Asia,125.0,4.426,8.541,0.779,59.302,0.876,0.66,0.509,1.407,2021
Jordan,Middle East and North Africa,126.0,4.395,9.182,0.767,67.0,0.755,0.705,-0.167,1.553,2021
Chad,Sub-Saharan Africa,127.0,4.355,7.364,0.619,48.478,0.579,0.807,0.041,3.209,2021
Sri Lanka,South Asia,128.0,4.325,9.47,0.827,67.299,0.841,0.863,0.079,1.075,2021
Swaziland,Sub-Saharan Africa,129.0,4.308,9.065,0.77,50.833,0.647,0.708,-0.185,2.155,2021
Comoros,Sub-Saharan Africa,130.0,4.289,8.031,0.626,57.349,0.548,0.781,0.082,2.61,2021
Egypt,Middle East and North Africa,131.0,4.283,9.367,0.75,61.998,0.749,0.795,-0.182,1.648,2021
Ethiopia,Sub-Saharan Africa,132.0,4.275,7.694,0.764,59.0,0.752,0.761,0.082,2.089,2021
Mauritania,Sub-Saharan Africa,133.0,4.227,8.542,0.795,57.161,0.561,0.731,-0.106,2.069,2021
Madagascar,Sub-Saharan Africa,134.0,4.208,7.396,0.686,59.305,0.552,0.803,-0.005,2.62,2021
Togo,Sub-Saharan Africa,135.0,4.107,7.362,0.569,54.914,0.619,0.772,0.032,2.806,2021
Zambia,Sub-Saharan Africa,136.0,4.073,8.145,0.708,55.809,0.782,0.823,0.061,1.975,2021
Sierra Leone,Sub-Saharan Africa,137.0,3.849,7.434,0.63,51.651,0.717,0.866,0.084,2.396,2021
India,South Asia,138.0,3.819,8.755,0.603,60.633,0.893,0.774,0.089,1.405,2021
Burundi,Sub-Saharan Africa,139.0,3.775,6.635,0.49,53.4,0.626,0.607,-0.024,2.876,2021
Yemen,Middle East and North Africa,140.0,3.658,7.578,0.832,57.122,0.602,0.8,-0.147,1.776,2021
Tanzania,Sub-Saharan Africa,141.0,3.623,7.876,0.702,57.999,0.833,0.577,0.183,1.263,2021
Haiti,Latin America and Caribbean,142.0,3.615,7.477,0.54,55.7,0.593,0.721,0.422,2.06,2021
Malawi,Sub-Saharan Africa,143.0,3.6,6.958,0.537,57.948,0.78,0.729,0.038,2.19,2021
Lesotho,Sub-Saharan Africa,144.0,3.512,7.926,0.787,48.7,0.715,0.915,-0.131,1.8,2021
Botswana,Sub-Saharan Africa,145.0,3.467,9.782,0.784,59.269,0.824,0.801,-0.246,0.648,2021
Rwanda,Sub-Saharan Africa,146.0,3.415,7.676,0.552,61.4,0.897,0.167,0.061,1.095,2021
Zimbabwe,Sub-Saharan Africa,147.0,3.145,7.943,0.75,56.201,0.677,0.821,-0.047,1.205,2021
Afghanistan,South Asia,148.0,2.523,7.695,0.463,52.493,0.382,0.924,-0.102,1.895,2021
Finland,,1.0,7.821,1.892,1.258,0.775,0.736,0.534,0.109,2.518,2022
Denmark,,2.0,7.636,1.953,1.243,0.777,0.719,0.532,0.188,2.226,2022
Iceland,,3.0,7.557,1.936,1.32,0.803,0.718,0.191,0.27,2.32,2022
Switzerland,,4.0,7.512,2.026,1.226,0.822,0.677,0.461,0.147,2.153,2022
Netherlands,,5.0,7.415,1.945,1.206,0.787,0.651,0.419,0.271,2.137,2022
Luxembourg*,,6.0,7.404,2.209,1.155,0.79,0.7,0.388,0.12,2.042,2022
Sweden,,7.0,7.384,1.92,1.204,0.803,0.724,0.512,0.218,2.003,2022
Norway,,8.0,7.365,1.997,1.239,0.786,0.728,0.474,0.217,1.925,2022
Israel,,9.0,7.364,1.826,1.221,0.818,0.568,0.143,0.155,2.634,2022
New Zealand,,10.0,7.2,1.852,1.235,0.752,0.68,0.483,0.245,1.954,2022
Austria,,11.0,7.163,1.931,1.165,0.774,0.623,0.329,0.193,2.148,2022
Australia,,12.0,7.162,1.9,1.203,0.772,0.676,0.341,0.258,2.011,2022
Ireland,,13.0,7.041,2.129,1.166,0.779,0.627,0.408,0.19,1.743,2022
Germany,,14.0,7.034,1.924,1.088,0.776,0.585,0.358,0.163,2.142,2022
Canada,,15.0,7.025,1.886,1.188,0.783,0.659,0.368,0.217,1.924,2022
United States,,16.0,6.977,1.982,1.182,0.628,0.574,0.177,0.22,2.214,2022
United Kingdom,,17.0,6.943,1.867,1.143,0.75,0.597,0.329,0.289,1.967,2022
Czechia,,18.0,6.92,1.815,1.26,0.715,0.66,0.048,0.158,2.263,2022
Belgium,,19.0,6.805,1.907,1.106,0.764,0.492,0.204,0.049,2.283,2022
France,,20.0,6.687,1.863,1.219,0.808,0.567,0.266,0.07,1.895,2022
Bahrain,,21.0,6.647,1.854,1.029,0.625,0.693,0.155,0.199,2.092,2022
Slovenia,,22.0,6.63,1.81,1.249,0.769,0.685,0.115,0.118,1.885,2022
Costa Rica,,23.0,6.582,1.584,1.054,0.744,0.661,0.102,0.089,2.346,2022
United Arab Emirates,,24.0,6.576,1.998,0.98,0.633,0.702,0.25,0.204,1.809,2022
Saudi Arabia,,25.0,6.523,1.87,1.092,0.577,0.651,0.18,0.078,2.075,2022
Taiwan Province of China,,26.0,6.512,1.897,1.095,0.733,0.542,0.168,0.075,2.002,2022
Singapore,,27.0,6.48,2.149,1.127,0.851,0.672,0.587,0.163,0.932,2022
Romania,,28.0,6.477,1.719,1.006,0.655,0.605,0.006,0.039,2.446,2022
Spain,,29.0,6.476,1.808,1.211,0.808,0.505,0.149,0.101,1.893,2022
Uruguay,,30.0,6.474,1.615,1.18,0.672,0.665,0.265,0.103,1.974,2022
Italy,,31.0,6.467,1.834,1.052,0.801,0.412,0.059,0.085,2.222,2022
Kosovo,,32.0,6.455,1.362,0.949,0.569,0.599,0.035,0.309,2.631,2022
Malta,,33.0,6.447,1.838,1.169,0.789,0.679,0.166,0.174,1.631,2022
Lithuania,,34.0,6.446,1.804,1.204,0.659,0.496,0.077,0.053,2.153,2022
Slovakia,,35.0,6.391,1.736,1.232,0.707,0.479,0.025,0.118,2.094,2022
Estonia,,36.0,6.341,1.793,1.232,0.728,0.689,0.333,0.123,1.442,2022
Panama,,37.0,6.309,1.715,1.107,0.709,0.592,0.051,0.049,2.086,2022
Brazil,,38.0,6.293,1.462,1.044,0.615,0.546,0.134,0.131,2.361,2022
Guatemala*,,39.0,6.262,1.274,0.831,0.522,0.662,0.115,0.112,2.746,2022
Kazakhstan,,40.0,6.234,1.668,1.22,0.611,0.584,0.157,0.134,1.86,2022
Cyprus,,41.0,6.221,1.815,0.909,0.819,0.448,0.062,0.123,2.044,2022
Latvia,,42.0,6.18,1.732,1.221,0.637,0.502,0.09,0.075,1.923,2022
Serbia,,43.0,6.178,1.55,1.086,0.658,0.546,0.088,0.219,2.031,2022
Chile,,44.0,6.172,1.651,1.08,0.748,0.46,0.069,0.124,2.04,2022
Nicaragua,,45.0,6.165,1.105,1.029,0.617,0.617,0.212,0.168,2.418,2022
Mexico,,46.0,6.128,1.552,0.886,0.623,0.621,0.115,0.092,2.239,2022
Croatia,,47.0,6.125,1.705,1.183,0.709,0.535,0.0,0.109,1.884,2022
Poland,,48.0,6.123,1.758,1.174,0.712,0.523,0.14,0.124,1.693,2022
El Salvador,,49.0,6.12,1.265,0.768,0.607,0.666,0.212,0.089,2.514,2022
Kuwait*,,50.0,6.106,1.904,0.983,0.747,0.617,0.147,0.087,1.621,2022
Hungary,,51.0,6.086,1.748,1.233,0.668,0.485,0.064,0.078,1.812,2022
Mauritius,,52.0,6.071,1.591,1.116,0.568,0.589,0.107,0.131,1.969,2022
Uzbekistan,,53.0,6.063,1.219,1.092,0.6,0.716,0.24,0.283,1.913,2022
Japan,,54.0,6.039,1.835,1.089,0.866,0.537,0.218,0.007,1.487,2022
Honduras,,55.0,6.022,1.111,0.885,0.555,0.582,0.076,0.202,2.611,2022
Portugal,,56.0,6.016,1.76,1.078,0.777,0.655,0.039,0.016,1.691,2022
Argentina,,57.0,5.967,1.592,1.102,0.662,0.555,0.085,0.081,1.891,2022
Greece,,58.0,5.948,1.703,0.98,0.774,0.249,0.108,0.015,2.119,2022
South Korea,,59.0,5.935,1.851,0.886,0.841,0.414,0.176,0.111,1.656,2022
Philippines,,60.0,5.904,1.268,0.912,0.514,0.678,0.142,0.107,2.283,2022
Thailand,,61.0,5.891,1.535,1.096,0.697,0.617,0.026,0.321,1.6,2022
Moldova,,62.0,5.857,1.417,1.008,0.597,0.561,0.028,0.102,2.142,2022
Jamaica,,63.0,5.85,1.296,1.045,0.646,0.567,0.053,0.08,2.164,2022
Kyrgyzstan,,64.0,5.828,1.069,1.109,0.638,0.693,0.025,0.208,2.087,2022
Belarus*,,65.0,5.821,1.562,1.157,0.629,0.342,0.282,0.04,1.811,2022
Colombia,,66.0,5.781,1.452,0.929,0.72,0.545,0.077,0.087,1.971,2022
Bosnia and Herzegovina,,67.0,5.768,1.468,1.068,0.665,0.448,0.006,0.244,1.869,2022
Mongolia,,68.0,5.761,1.393,1.197,0.467,0.398,0.059,0.247,1.999,2022
Dominican Republic,,69.0,5.737,1.538,1.003,0.577,0.606,0.179,0.084,1.751,2022
Malaysia,,70.0,5.711,1.689,0.938,0.62,0.654,0.126,0.213,1.471,2022
Bolivia,,71.0,5.6,1.256,0.88,0.555,0.627,0.064,0.112,2.107,2022
China,,72.0,5.585,1.508,0.958,0.705,0.656,0.142,0.099,1.516,2022
Paraguay,,73.0,5.578,1.409,1.13,0.624,0.629,0.059,0.171,1.555,2022
Peru,,74.0,5.559,1.397,0.865,0.735,0.545,0.037,0.09,1.89,2022
Montenegro,,75.0,5.547,1.573,1.023,0.659,0.46,0.077,0.135,1.619,2022
Ecuador,,76.0,5.533,1.352,0.879,0.708,0.565,0.083,0.08,1.866,2022
Vietnam,,77.0,5.485,1.252,0.932,0.611,0.707,0.105,0.143,1.735,2022
Turkmenistan*,,78.0,5.474,1.484,1.319,0.516,0.649,0.032,0.314,1.16,2022
North Cyprus*,,79.0,5.467,1.815,0.888,0.819,0.523,0.213,0.13,1.078,2022
Russia,,80.0,5.459,1.685,1.095,0.586,0.401,0.08,0.117,1.494,2022
Hong Kong S.A.R. of China,,81.0,5.425,1.957,0.954,0.942,0.4,0.383,0.147,0.642,2022
Armenia,,82.0,5.399,1.434,0.82,0.668,0.558,0.21,0.054,1.654,2022
Tajikistan,,83.0,5.377,0.966,1.005,0.518,0.572,0.304,0.118,1.895,2022
Nepal,,84.0,5.377,0.984,0.784,0.499,0.519,0.13,0.237,2.224,2022
Bulgaria,,85.0,5.371,1.625,1.163,0.64,0.563,0.021,0.123,1.235,2022
Libya*,,86.0,5.33,1.476,0.943,0.606,0.477,0.179,0.106,1.544,2022
Indonesia,,87.0,5.24,1.382,0.883,0.539,0.62,0.047,0.468,1.3,2022
Ivory Coast,,88.0,5.235,1.094,0.442,0.322,0.451,0.124,0.149,2.652,2022
North Macedonia,,89.0,5.199,1.505,0.863,0.637,0.488,0.031,0.215,1.461,2022
Albania,,90.0,5.199,1.439,0.646,0.719,0.511,0.028,0.138,1.718,2022
South Africa,,91.0,5.194,1.425,1.088,0.361,0.442,0.046,0.089,1.742,2022
Azerbaijan*,,92.0,5.173,1.458,1.093,0.56,0.601,0.341,0.023,1.098,2022
Gambia*,,93.0,5.164,0.785,0.621,0.369,0.367,0.103,0.388,2.531,2022
Bangladesh,,94.0,5.155,1.06,0.614,0.581,0.622,0.187,0.125,1.967,2022
Laos,,95.0,5.14,1.239,0.654,0.479,0.679,0.184,0.197,1.709,2022
Algeria,,96.0,5.122,1.363,0.97,0.643,0.146,0.15,0.106,1.744,2022
Liberia*,,97.0,5.122,0.636,0.67,0.309,0.405,0.08,0.178,2.844,2022
Ukraine,,98.0,5.084,1.411,1.081,0.583,0.473,0.017,0.188,1.331,2022
Congo,,99.0,5.075,0.95,0.405,0.355,0.431,0.146,0.13,2.658,2022
Morocco,,100.0,5.06,1.208,0.268,0.565,0.492,0.102,0.02,2.405,2022
Mozambique,,101.0,5.048,0.578,0.66,0.191,0.593,0.2,0.185,2.641,2022
Cameroon,,102.0,5.048,0.968,0.672,0.317,0.397,0.074,0.152,2.469,2022
Senegal,,103.0,5.046,0.933,0.53,0.447,0.494,0.081,0.143,2.419,2022
Niger*,,104.0,5.003,0.57,0.56,0.326,0.571,0.145,0.165,2.667,2022
Georgia,,105.0,4.973,1.467,0.612,0.595,0.508,0.208,0.0,1.583,2022
Gabon,,106.0,4.958,1.459,0.738,0.396,0.343,0.099,0.032,1.892,2022
Iraq,,107.0,4.941,1.289,0.682,0.554,0.328,0.046,0.147,1.894,2022
Venezuela,,108.0,4.925,0.0,0.968,0.578,0.283,0.082,0.225,2.79,2022
Guinea,,109.0,4.891,0.848,0.566,0.275,0.334,0.116,0.214,2.538,2022
Iran,,110.0,4.888,1.41,0.741,0.642,0.281,0.146,0.241,1.427,2022
Ghana,,111.0,4.872,1.112,0.595,0.409,0.5,0.056,0.23,1.972,2022
Turkey,,112.0,4.744,1.707,0.865,0.702,0.209,0.115,0.087,1.059,2022
Burkina Faso,,113.0,4.67,0.779,0.565,0.32,0.382,0.126,0.186,2.313,2022
Cambodia,,114.0,4.64,1.019,0.732,0.505,0.74,0.068,0.166,1.41,2022
Benin,,115.0,4.623,0.932,0.064,0.335,0.479,0.23,0.127,2.458,2022
Comoros*,,116.0,4.609,0.899,0.476,0.424,0.185,0.125,0.195,2.304,2022
Uganda,,117.0,4.603,0.777,0.875,0.418,0.402,0.066,0.222,1.842,2022
Nigeria,,118.0,4.552,1.079,0.732,0.3,0.444,0.038,0.175,1.784,2022
Kenya,,119.0,4.543,1.032,0.605,0.401,0.44,0.082,0.322,1.661,2022
Tunisia,,120.0,4.516,1.35,0.596,0.656,0.316,0.029,0.029,1.54,2022
Pakistan,,121.0,4.516,1.049,0.413,0.374,0.448,0.112,0.181,1.94,2022
Palestinian Territories*,,122.0,4.483,1.148,0.957,0.521,0.336,0.079,0.073,1.368,2022
Mali,,123.0,4.479,0.792,0.483,0.311,0.35,0.042,0.128,2.373,2022
Namibia,,124.0,4.459,1.292,0.877,0.354,0.384,0.071,0.067,1.414,2022
"Eswatini, Kingdom of*",,125.0,4.396,1.274,0.786,0.197,0.259,0.154,0.038,1.688,2022
Myanmar,,126.0,4.394,1.038,0.829,0.491,0.513,0.194,0.452,0.877,2022
Sri Lanka,,127.0,4.362,1.415,0.934,0.66,0.529,0.079,0.15,0.595,2022
Madagascar*,,128.0,4.339,0.67,0.645,0.378,0.202,0.154,0.143,2.148,2022
Egypt,,129.0,4.288,1.388,0.732,0.548,0.469,0.254,0.041,0.856,2022
Chad*,,130.0,4.251,0.662,0.506,0.225,0.18,0.077,0.182,2.419,2022
